10744.30962
10695.48187
10646.65413
10451.34314
10353.68765
19370.15078
31001.36433
30325.00557
28115.32876
24316.92888
22761.23519
22741.32326
21969.37274
20105.86955
18754.78761
16779.9305
18582.19275
15809.48442
12858.74321
12280.59489
11011.80027
8277.416405
5068.043844
5034.630987
5084.750273
5251.914853
5068.043844
5275.308868
5298.702883
10749.80356
15738.14736
16427.58892
14169.02034
13869.02956
13386.97867
13763.65847
13657.81905
13525.04622
12290.97043
13349.98542
16810.99069
15206.89781
12858.74321
12667.12735
10312.62726
11638.79971
9378.470871
6545.123469
6447.467977
6252.156994
6349.812485
6545.123469
7521.678388
15665.09783
22298.50319
23458.03121
19607.22028
20416.568
18969.28356
19167.64918
19035.26348
19254.62112
19201.75334
20520.2115
26794.12956
25450.87022
21748.98978
21557.37391
21137.90407
15836.48832
13395.03376
9621.271462
9816.582446
9865.410192
10109.54892
10451.34314
10548.99863
10695.48187
10988.44835
25036.7539
23838.07304
29133.60801
25354.59595
25085.04817
24617.82668
23657.776
23712.24821
24446.48351
26742.20049
26696.43252
26529.13396
26789.10696
20513.79592
17051.91154
10500.17089
12502.10847
13088.04142
13722.80212
13820.45761
13722.80212
13625.14663
12697.41946
26447.0369
29849.67763
28123.29271
28978.85909
27326.92635
26042.70467
20135.14737
19570.02524
19068.02103
19795.30287
20589.76656
28546.49664
27138.73685
26668.46296
26445.74405
25826.85662
11086.10384
10841.96511
11086.10384
10402.5154
10011.89343
10451.34314
11134.93159
12316.55085
34987.87709
32509.95196
26004.65866
26603.85395
24261.78016
23271.90992
23374.87299
23632.4259
24269.49543
25955.65459
33666.57302
31627.38299
27160.4442
27097.67249
27163.74493
19214.1143
16024.05673
11330.24257
11476.72581
12111.4865
12550.93622
12892.73044
13136.86917
27281.33563
41798.72117
42966.48109
35057.63751
35741.42601
33905.79525
32164.73803
30294.1275
29177.57155
29892.72691
31255.52118
40178.90307
37351.95581
31669.98956
31349.52954
30900.22537
21702.89134
12355.62523
12209.142
12502.10847
12550.93622
12550.93622
12599.76396
12550.93622
23767.23466
38611.56659
38284.45312
36519.93794
31821.55554
30704.84687
30592.74007
29455.16308
28861.91774
